slice_id,slice_type,timestamp,throughput_mbps,latency_ms,capacity_mbps,utilization,spike_label
slice-embb-01,eMBB,2026-09-05 03:21:04.961545+00:00,299.99,8.45,1000.0,0.3758,
slice-embb-01,eMBB,2026-09-05 03:26:04.961545+00:00,406.26,7.98,1000.0,0.3761,
slice-embb-01,eMBB,2026-09-05 03:31:04.961545+00:00,340.31,7.18,1000.0,0.3763,
slice-embb-01,eMBB,2026-09-05 03:36:04.961545+00:00,379.56,7.45,1000.0,0.3766,
slice-embb-01,eMBB,2026-09-05 03:41:04.961545+00:00,397.42,8.74,1000.0,0.3769,
slice-embb-01,eMBB,2026-09-05 03:46:04.961545+00:00,363.97,8.41,1000.0,0.3772,
slice-embb-01,eMBB,2026-09-05 03:51:04.961545+00:00,400.0,8.02,1000.0,0.3775,
slice-embb-01,eMBB,2026-09-05 03:56:04.961545+00:00,421.34,7.65,1000.0,0.3779,
slice-embb-01,eMBB,2026-09-05 04:01:04.961545+00:00,260.34,8.38,1000.0,0.3782,
slice-embb-01,eMBB,2026-09-05 04:06:04.961545+00:00,399.06,7.76,1000.0,0.3786,
slice-embb-01,eMBB,2026-09-05 04:11:04.961545+00:00,404.04,8.36,1000.0,0.379,
slice-embb-01,eMBB,2026-09-05 04:16:04.961545+00:00,314.91,8.68,1000.0,0.3794,
slice-embb-01,eMBB,2026-09-05 04:21:04.961545+00:00,384.08,8.35,1000.0,0.3798,
slice-embb-01,eMBB,2026-09-05 04:26:04.961545+00:00,397.63,7.51,1000.0,0.3803,
slice-embb-01,eMBB,2026-09-05 04:31:04.961545+00:00,399.05,7.78,1000.0,0.3807,
slice-embb-01,eMBB,2026-09-05 04:36:04.961545+00:00,347.6,8.2,1000.0,0.3812,
slice-embb-01,eMBB,2026-09-05 04:41:04.961545+00:00,345.41,7.91,1000.0,0.3817,
slice-embb-01,eMBB,2026-09-05 04:46:04.961545+00:00,347.66,8.15,1000.0,0.3822,
slice-embb-01,eMBB,2026-09-05 04:51:04.961545+00:00,339.48,7.8,1000.0,0.3828,
slice-embb-01,eMBB,2026-09-05 04:56:04.961545+00:00,421.32,8.68,1000.0,0.3833,
slice-embb-01,eMBB,2026-09-05 05:01:04.961545+00:00,400.75,8.16,1000.0,0.3839,
slice-embb-01,eMBB,2026-09-05 05:06:04.961545+00:00,403.22,8.0,1000.0,0.3845,
slice-embb-01,eMBB,2026-09-05 05:11:04.961545+00:00,388.41,8.33,1000.0,0.3851,
slice-embb-01,eMBB,2026-09-05 05:16:04.961545+00:00,329.85,7.77,1000.0,0.3858,
slice-embb-01,eMBB,2026-09-05 05:21:04.961545+00:00,301.18,7.92,1000.0,0.3864,
slice-embb-01,eMBB,2026-09-05 05:26:04.961545+00:00,415.04,8.27,1000.0,0.3871,
slice-embb-01,eMBB,2026-09-05 05:31:04.961545+00:00,410.94,8.37,1000.0,0.3879,
slice-embb-01,eMBB,2026-09-05 05:36:04.961545+00:00,380.46,8.33,1000.0,0.3886,
slice-embb-01,eMBB,2026-09-05 05:41:04.961545+00:00,378.82,9.06,1000.0,0.3894,
slice-embb-01,eMBB,2026-09-05 05:46:04.961545+00:00,383.87,9.01,1000.0,0.3902,
slice-embb-01,eMBB,2026-09-05 05:51:04.961545+00:00,327.93,9.08,1000.0,0.391,
slice-embb-01,eMBB,2026-09-05 05:56:04.961545+00:00,430.45,8.11,1000.0,0.3919,
slice-embb-01,eMBB,2026-09-05 06:01:04.961545+00:00,438.0,8.7,1000.0,0.3927,
slice-embb-01,eMBB,2026-09-05 06:06:04.961545+00:00,322.14,8.43,1000.0,0.3937,
slice-embb-01,eMBB,2026-09-05 06:11:04.961545+00:00,410.01,8.56,1000.0,0.3946,
slice-embb-01,eMBB,2026-09-05 06:16:04.961545+00:00,428.11,8.56,1000.0,0.3956,
slice-embb-01,eMBB,2026-09-05 06:21:04.961545+00:00,400.87,8.18,1000.0,0.3965,
slice-embb-01,eMBB,2026-09-05 06:26:04.961545+00:00,424.79,9.08,1000.0,0.3976,
slice-embb-01,eMBB,2026-09-05 06:31:04.961545+00:00,449.8,9.05,1000.0,0.3986,
slice-embb-01,eMBB,2026-09-05 06:36:04.961545+00:00,445.5,8.42,1000.0,0.3997,
slice-embb-01,eMBB,2026-09-05 06:41:04.961545+00:00,411.48,8.62,1000.0,0.4008,
slice-embb-01,eMBB,2026-09-05 06:46:04.961545+00:00,395.66,7.26,1000.0,0.402,
slice-embb-01,eMBB,2026-09-05 06:51:04.961545+00:00,372.2,9.32,1000.0,0.4031,
slice-embb-01,eMBB,2026-09-05 06:56:04.961545+00:00,456.45,8.41,1000.0,0.4043,
slice-embb-01,eMBB,2026-09-05 07:01:04.961545+00:00,322.98,8.31,1000.0,0.4056,
slice-embb-01,eMBB,2026-09-05 07:06:04.961545+00:00,394.57,8.98,1000.0,0.4068,
slice-embb-01,eMBB,2026-09-05 07:11:04.961545+00:00,415.88,8.59,1000.0,0.4081,
slice-embb-01,eMBB,2026-09-05 07:16:04.961545+00:00,456.61,8.92,1000.0,0.4094,
slice-embb-01,eMBB,2026-09-05 07:21:04.961545+00:00,442.05,9.24,1000.0,0.4108,
slice-embb-01,eMBB,2026-09-05 07:26:04.961545+00:00,398.31,8.41,1000.0,0.4122,
slice-embb-01,eMBB,2026-09-05 07:31:04.961545+00:00,357.03,9.38,1000.0,0.4136,
slice-embb-01,eMBB,2026-09-05 07:36:04.961545+00:00,360.16,8.91,1000.0,0.415,
slice-embb-01,eMBB,2026-09-05 07:41:04.961545+00:00,399.14,8.8,1000.0,0.4165,
slice-embb-01,eMBB,2026-09-05 07:46:04.961545+00:00,451.48,8.24,1000.0,0.418,
slice-embb-01,eMBB,2026-09-05 07:51:04.961545+00:00,403.41,8.85,1000.0,0.4196,
slice-embb-01,eMBB,2026-09-05 07:56:04.961545+00:00,358.21,8.71,1000.0,0.4211,
slice-embb-01,eMBB,2026-09-05 08:01:04.961545+00:00,397.3,8.08,1000.0,0.4227,
slice-embb-01,eMBB,2026-09-05 08:06:04.961545+00:00,466.79,8.95,1000.0,0.4243,
slice-embb-01,eMBB,2026-09-05 08:11:04.961545+00:00,461.97,8.03,1000.0,0.426,
slice-embb-01,eMBB,2026-09-05 08:16:04.961545+00:00,502.71,9.54,1000.0,0.4276,
slice-embb-01,eMBB,2026-09-05 08:21:04.961545+00:00,382.41,9.91,1000.0,0.4293,
slice-embb-01,eMBB,2026-09-05 08:26:04.961545+00:00,448.46,8.32,1000.0,0.4311,
slice-embb-01,eMBB,2026-09-05 08:31:04.961545+00:00,369.65,9.34,1000.0,0.4328,
slice-embb-01,eMBB,2026-09-05 08:36:04.961545+00:00,435.75,9.27,1000.0,0.4346,
slice-embb-01,eMBB,2026-09-05 08:41:04.961545+00:00,433.08,9.24,1000.0,0.4364,
slice-embb-01,eMBB,2026-09-05 08:46:04.961545+00:00,424.03,9.17,1000.0,0.4382,
slice-embb-01,eMBB,2026-09-05 08:51:04.961545+00:00,461.08,9.89,1000.0,0.44,
slice-embb-01,eMBB,2026-09-05 08:56:04.961545+00:00,463.11,9.66,1000.0,0.4419,
slice-embb-01,eMBB,2026-09-05 09:01:04.961545+00:00,423.08,9.75,1000.0,0.4437,
slice-embb-01,eMBB,2026-09-05 09:06:04.961545+00:00,462.43,9.79,1000.0,0.4456,
slice-embb-01,eMBB,2026-09-05 09:11:04.961545+00:00,469.25,9.72,1000.0,0.4475,
slice-embb-01,eMBB,2026-09-05 09:16:04.961545+00:00,394.87,9.64,1000.0,0.4495,
slice-embb-01,eMBB,2026-09-05 09:21:04.961545+00:00,466.49,8.85,1000.0,0.4514,
slice-embb-01,eMBB,2026-09-05 09:26:04.961545+00:00,454.38,9.26,1000.0,0.4533,
slice-embb-01,eMBB,2026-09-05 09:31:04.961545+00:00,480.94,9.89,1000.0,0.4553,
slice-embb-01,eMBB,2026-09-05 09:36:04.961545+00:00,434.03,9.84,1000.0,0.4573,
slice-embb-01,eMBB,2026-09-05 09:41:04.961545+00:00,518.13,10.42,1000.0,0.4592,
slice-embb-01,eMBB,2026-09-05 09:46:04.961545+00:00,442.68,10.33,1000.0,0.4612,
slice-embb-01,eMBB,2026-09-05 09:51:04.961545+00:00,492.6,9.96,1000.0,0.4632,
slice-embb-01,eMBB,2026-09-05 09:56:04.961545+00:00,530.84,10.67,1000.0,0.4652,
slice-embb-01,eMBB,2026-09-05 10:01:04.961545+00:00,489.53,10.49,1000.0,0.4672,
slice-embb-01,eMBB,2026-09-05 10:06:04.961545+00:00,430.76,10.02,1000.0,0.4692,
slice-embb-01,eMBB,2026-09-05 10:11:04.961545+00:00,491.43,10.82,1000.0,0.4712,
slice-embb-01,eMBB,2026-09-05 10:16:04.961545+00:00,427.09,10.44,1000.0,0.4731,
slice-embb-01,eMBB,2026-09-05 10:21:04.961545+00:00,511.99,10.56,1000.0,0.4751,
slice-embb-01,eMBB,2026-09-05 10:26:04.961545+00:00,442.46,10.31,1000.0,0.4771,
slice-embb-01,eMBB,2026-09-05 10:31:04.961545+00:00,482.3,10.54,1000.0,0.4791,
slice-embb-01,eMBB,2026-09-05 10:36:04.961545+00:00,483.1,10.18,1000.0,0.481,
slice-embb-01,eMBB,2026-09-05 10:41:04.961545+00:00,468.35,11.01,1000.0,0.4829,
slice-embb-01,eMBB,2026-09-05 10:46:04.961545+00:00,477.6,11.3,1000.0,0.4849,
slice-embb-01,eMBB,2026-09-05 10:51:04.961545+00:00,478.87,10.66,1000.0,0.4868,
slice-embb-01,eMBB,2026-09-05 10:56:04.961545+00:00,480.18,10.83,1000.0,0.4887,
slice-embb-01,eMBB,2026-09-05 11:01:04.961545+00:00,524.6,10.32,1000.0,0.4905,
slice-embb-01,eMBB,2026-09-05 11:06:04.961545+00:00,527.28,10.29,1000.0,0.4924,
slice-embb-01,eMBB,2026-09-05 11:11:04.961545+00:00,535.85,10.22,1000.0,0.4942,
slice-embb-01,eMBB,2026-09-05 11:16:04.961545+00:00,441.66,10.37,1000.0,0.496,
slice-embb-01,eMBB,2026-09-05 11:21:04.961545+00:00,462.69,11.44,1000.0,0.4978,
slice-embb-01,eMBB,2026-09-05 11:26:04.961545+00:00,480.53,11.03,1000.0,0.4995,
slice-embb-01,eMBB,2026-09-05 11:31:04.961545+00:00,540.01,10.45,1000.0,0.5012,
slice-embb-01,eMBB,2026-09-05 11:36:04.961545+00:00,460.39,11.74,1000.0,0.5029,
slice-embb-01,eMBB,2026-09-05 11:41:04.961545+00:00,481.86,11.73,1000.0,0.5045,
slice-embb-01,eMBB,2026-09-05 11:46:04.961545+00:00,936.21,72.38,1000.0,0.974,emergency_backup_job
slice-embb-01,eMBB,2026-09-05 11:51:04.961545+00:00,984.14,72.49,1000.0,0.977,emergency_backup_job
slice-embb-01,eMBB,2026-09-05 11:56:04.961545+00:00,958.43,74.15,1000.0,0.9799,emergency_backup_job
slice-embb-01,eMBB,2026-09-05 12:01:04.961545+00:00,539.6,11.77,1000.0,0.5107,
slice-embb-01,eMBB,2026-09-05 12:06:04.961545+00:00,575.84,11.68,1000.0,0.5121,
slice-embb-01,eMBB,2026-09-05 12:11:04.961545+00:00,527.41,10.73,1000.0,0.5135,
slice-embb-01,eMBB,2026-09-05 12:16:04.961545+00:00,602.71,10.67,1000.0,0.5148,
slice-embb-01,eMBB,2026-09-05 12:21:04.961545+00:00,519.65,12.48,1000.0,0.5161,
slice-embb-01,eMBB,2026-09-05 12:26:04.961545+00:00,521.55,11.15,1000.0,0.5173,
slice-embb-01,eMBB,2026-09-05 12:31:04.961545+00:00,478.74,11.96,1000.0,0.5185,
slice-embb-01,eMBB,2026-09-05 12:36:04.961545+00:00,554.59,11.86,1000.0,0.5197,
slice-embb-01,eMBB,2026-09-05 12:41:04.961545+00:00,495.19,11.85,1000.0,0.5208,
slice-embb-01,eMBB,2026-09-05 12:46:04.961545+00:00,504.92,12.17,1000.0,0.5218,
slice-embb-01,eMBB,2026-09-05 12:51:04.961545+00:00,547.72,11.54,1000.0,0.5228,
slice-embb-01,eMBB,2026-09-05 12:56:04.961545+00:00,535.47,10.95,1000.0,0.5237,
slice-embb-01,eMBB,2026-09-05 13:01:04.961545+00:00,505.44,11.38,1000.0,0.5245,
slice-embb-01,eMBB,2026-09-05 13:06:04.961545+00:00,543.3,11.77,1000.0,0.5253,
slice-embb-01,eMBB,2026-09-05 13:11:04.961545+00:00,557.14,11.93,1000.0,0.5261,
slice-embb-01,eMBB,2026-09-05 13:16:04.961545+00:00,483.67,11.55,1000.0,0.5268,
slice-embb-01,eMBB,2026-09-05 13:21:04.961545+00:00,547.1,11.81,1000.0,0.5274,
slice-embb-01,eMBB,2026-09-05 13:26:04.961545+00:00,464.74,11.55,1000.0,0.528,
slice-embb-01,eMBB,2026-09-05 13:31:04.961545+00:00,561.4,11.34,1000.0,0.5285,
slice-embb-01,eMBB,2026-09-05 13:36:04.961545+00:00,463.86,12.49,1000.0,0.529,
slice-embb-01,eMBB,2026-09-05 13:41:04.961545+00:00,552.42,11.68,1000.0,0.5293,
slice-embb-01,eMBB,2026-09-05 13:46:04.961545+00:00,497.14,11.26,1000.0,0.5297,
slice-embb-01,eMBB,2026-09-05 13:51:04.961545+00:00,540.95,11.18,1000.0,0.53,
slice-embb-01,eMBB,2026-09-05 13:56:04.961545+00:00,571.45,12.15,1000.0,0.5302,
slice-embb-01,eMBB,2026-09-05 14:01:04.961545+00:00,582.39,11.56,1000.0,0.5303,
slice-embb-01,eMBB,2026-09-05 14:06:04.961545+00:00,512.23,12.33,1000.0,0.5304,
slice-embb-01,eMBB,2026-09-05 14:11:04.961545+00:00,470.41,12.2,1000.0,0.5305,
slice-embb-01,eMBB,2026-09-05 14:16:04.961545+00:00,490.95,11.37,1000.0,0.5305,
slice-embb-01,eMBB,2026-09-05 14:21:04.961545+00:00,488.48,11.85,1000.0,0.5304,
slice-embb-01,eMBB,2026-09-05 14:26:04.961545+00:00,595.74,12.86,1000.0,0.5303,
slice-embb-01,eMBB,2026-09-05 14:31:04.961545+00:00,472.15,11.85,1000.0,0.5302,
slice-embb-01,eMBB,2026-09-05 14:36:04.961545+00:00,497.74,12.28,1000.0,0.53,
slice-embb-01,eMBB,2026-09-05 14:41:04.961545+00:00,532.13,11.52,1000.0,0.5297,
slice-embb-01,eMBB,2026-09-05 14:46:04.961545+00:00,489.6,11.65,1000.0,0.5294,
slice-embb-01,eMBB,2026-09-05 14:51:04.961545+00:00,517.32,12.28,1000.0,0.5291,
slice-embb-01,eMBB,2026-09-05 14:56:04.961545+00:00,500.95,12.57,1000.0,0.5287,
slice-embb-01,eMBB,2026-09-05 15:01:04.961545+00:00,533.21,11.86,1000.0,0.5282,
slice-embb-01,eMBB,2026-09-05 15:06:04.961545+00:00,546.13,12.0,1000.0,0.5278,
slice-embb-01,eMBB,2026-09-05 15:11:04.961545+00:00,528.78,12.6,1000.0,0.5273,
slice-embb-01,eMBB,2026-09-05 15:16:04.961545+00:00,545.35,11.52,1000.0,0.5267,
slice-embb-01,eMBB,2026-09-05 15:21:04.961545+00:00,504.46,11.97,1000.0,0.5262,
slice-embb-01,eMBB,2026-09-05 15:26:04.961545+00:00,499.91,11.11,1000.0,0.5256,
slice-embb-01,eMBB,2026-09-05 15:31:04.961545+00:00,577.46,11.53,1000.0,0.5249,
slice-embb-01,eMBB,2026-09-05 15:36:04.961545+00:00,581.51,11.46,1000.0,0.5243,
slice-embb-01,eMBB,2026-09-05 15:41:04.961545+00:00,561.47,12.0,1000.0,0.5236,
slice-embb-01,eMBB,2026-09-05 15:46:04.961545+00:00,492.36,11.89,1000.0,0.5229,
slice-embb-01,eMBB,2026-09-05 15:51:04.961545+00:00,439.2,11.24,1000.0,0.5222,
slice-embb-01,eMBB,2026-09-05 15:56:04.961545+00:00,510.29,11.26,1000.0,0.5215,
slice-embb-01,eMBB,2026-09-05 16:01:04.961545+00:00,511.94,10.92,1000.0,0.5208,
slice-embb-01,eMBB,2026-09-05 16:06:04.961545+00:00,414.77,12.03,1000.0,0.52,
slice-embb-01,eMBB,2026-09-05 16:11:04.961545+00:00,543.26,11.57,1000.0,0.5193,
slice-embb-01,eMBB,2026-09-05 16:16:04.961545+00:00,429.84,11.59,1000.0,0.5185,
slice-embb-01,eMBB,2026-09-05 16:21:04.961545+00:00,561.9,12.12,1000.0,0.5177,
slice-embb-01,eMBB,2026-09-05 16:26:04.961545+00:00,548.19,10.83,1000.0,0.517,
slice-embb-01,eMBB,2026-09-05 16:31:04.961545+00:00,540.35,11.74,1000.0,0.5162,
slice-embb-01,eMBB,2026-09-05 16:36:04.961545+00:00,436.68,11.1,1000.0,0.5155,
slice-embb-01,eMBB,2026-09-05 16:41:04.961545+00:00,402.47,11.85,1000.0,0.5148,
slice-embb-01,eMBB,2026-09-05 16:46:04.961545+00:00,493.88,11.29,1000.0,0.514,
slice-embb-01,eMBB,2026-09-05 16:51:04.961545+00:00,471.56,11.35,1000.0,0.5133,
slice-embb-01,eMBB,2026-09-05 16:56:04.961545+00:00,517.57,11.28,1000.0,0.5126,
slice-embb-01,eMBB,2026-09-05 17:01:04.961545+00:00,507.33,11.52,1000.0,0.5119,
slice-embb-01,eMBB,2026-09-05 17:06:04.961545+00:00,487.43,11.93,1000.0,0.5112,
slice-embb-01,eMBB,2026-09-05 17:11:04.961545+00:00,514.48,11.05,1000.0,0.5106,
slice-embb-01,eMBB,2026-09-05 17:16:04.961545+00:00,635.97,10.83,1000.0,0.5099,
slice-embb-01,eMBB,2026-09-05 17:21:04.961545+00:00,481.56,11.26,1000.0,0.5093,
slice-embb-01,eMBB,2026-09-05 17:26:04.961545+00:00,481.11,10.61,1000.0,0.5087,
slice-embb-01,eMBB,2026-09-05 17:31:04.961545+00:00,535.76,10.78,1000.0,0.5081,
slice-embb-01,eMBB,2026-09-05 17:36:04.961545+00:00,526.11,11.36,1000.0,0.5075,
slice-embb-01,eMBB,2026-09-05 17:41:04.961545+00:00,471.8,11.58,1000.0,0.507,
slice-embb-01,eMBB,2026-09-05 17:46:04.961545+00:00,489.56,11.49,1000.0,0.5065,
slice-embb-01,eMBB,2026-09-05 17:51:04.961545+00:00,455.49,11.02,1000.0,0.506,
slice-embb-01,eMBB,2026-09-05 17:56:04.961545+00:00,558.11,11.42,1000.0,0.5055,
slice-embb-01,eMBB,2026-09-05 18:01:04.961545+00:00,588.51,11.93,1000.0,0.505,
slice-embb-01,eMBB,2026-09-05 18:06:04.961545+00:00,527.12,10.9,1000.0,0.5046,
slice-embb-01,eMBB,2026-09-05 18:11:04.961545+00:00,533.51,10.94,1000.0,0.5041,
slice-embb-01,eMBB,2026-09-05 18:16:04.961545+00:00,506.2,11.61,1000.0,0.5037,
slice-embb-01,eMBB,2026-09-05 18:21:04.961545+00:00,534.21,11.08,1000.0,0.5033,
slice-embb-01,eMBB,2026-09-05 18:26:04.961545+00:00,382.53,11.01,1000.0,0.503,
slice-embb-01,eMBB,2026-09-05 18:31:04.961545+00:00,543.34,11.72,1000.0,0.5026,
slice-embb-01,eMBB,2026-09-05 18:36:04.961545+00:00,542.7,11.2,1000.0,0.5022,
slice-embb-01,eMBB,2026-09-05 18:41:04.961545+00:00,514.3,11.35,1000.0,0.5019,
slice-embb-01,eMBB,2026-09-05 18:46:04.961545+00:00,584.1,10.69,1000.0,0.5015,
slice-embb-01,eMBB,2026-09-05 18:51:04.961545+00:00,555.51,11.06,1000.0,0.5012,
slice-embb-01,eMBB,2026-09-05 18:56:04.961545+00:00,501.7,10.56,1000.0,0.5008,
slice-embb-01,eMBB,2026-09-05 19:01:04.961545+00:00,463.45,12.05,1000.0,0.5005,
slice-embb-01,eMBB,2026-09-05 19:06:04.961545+00:00,502.1,11.49,1000.0,0.5001,
slice-embb-01,eMBB,2026-09-05 19:11:04.961545+00:00,567.49,10.81,1000.0,0.4997,
slice-embb-01,eMBB,2026-09-05 19:16:04.961545+00:00,449.25,10.84,1000.0,0.4994,
slice-embb-01,eMBB,2026-09-05 19:21:04.961545+00:00,450.35,11.58,1000.0,0.499,
slice-embb-01,eMBB,2026-09-05 19:26:04.961545+00:00,516.9,10.27,1000.0,0.4986,
slice-embb-01,eMBB,2026-09-05 19:31:04.961545+00:00,434.83,11.55,1000.0,0.4981,
slice-embb-01,eMBB,2026-09-05 19:36:04.961545+00:00,447.15,10.27,1000.0,0.4977,
slice-embb-01,eMBB,2026-09-05 19:41:04.961545+00:00,445.27,10.3,1000.0,0.4972,
slice-embb-01,eMBB,2026-09-05 19:46:04.961545+00:00,477.31,11.15,1000.0,0.4967,
slice-embb-01,eMBB,2026-09-05 19:51:04.961545+00:00,480.2,11.58,1000.0,0.4961,
slice-embb-01,eMBB,2026-09-05 19:56:04.961545+00:00,489.49,10.6,1000.0,0.4956,
slice-embb-01,eMBB,2026-09-05 20:01:04.961545+00:00,377.96,10.36,1000.0,0.495,
slice-embb-01,eMBB,2026-09-05 20:06:04.961545+00:00,531.43,11.47,1000.0,0.4943,
slice-embb-01,eMBB,2026-09-05 20:11:04.961545+00:00,431.55,10.5,1000.0,0.4936,
slice-embb-01,eMBB,2026-09-05 20:16:04.961545+00:00,467.61,9.87,1000.0,0.4928,
slice-embb-01,eMBB,2026-09-05 20:21:04.961545+00:00,481.74,10.65,1000.0,0.4921,
slice-embb-01,eMBB,2026-09-05 20:26:04.961545+00:00,457.06,11.25,1000.0,0.4912,
slice-embb-01,eMBB,2026-09-05 20:31:04.961545+00:00,468.66,10.87,1000.0,0.4903,
slice-embb-01,eMBB,2026-09-05 20:36:04.961545+00:00,553.94,10.72,1000.0,0.4894,
slice-embb-01,eMBB,2026-09-05 20:41:04.961545+00:00,500.68,10.66,1000.0,0.4884,
slice-embb-01,eMBB,2026-09-05 20:46:04.961545+00:00,500.86,10.15,1000.0,0.4873,
slice-embb-01,eMBB,2026-09-05 20:51:04.961545+00:00,519.77,9.82,1000.0,0.4862,
slice-embb-01,eMBB,2026-09-05 20:56:04.961545+00:00,498.69,10.11,1000.0,0.485,
slice-embb-01,eMBB,2026-09-05 21:01:04.961545+00:00,496.77,10.96,1000.0,0.4838,
slice-embb-01,eMBB,2026-09-05 21:06:04.961545+00:00,463.06,10.49,1000.0,0.4825,
slice-embb-01,eMBB,2026-09-05 21:11:04.961545+00:00,497.55,10.97,1000.0,0.4812,
slice-embb-01,eMBB,2026-09-05 21:16:04.961545+00:00,473.93,11.0,1000.0,0.4798,
slice-embb-01,eMBB,2026-09-05 21:21:04.961545+00:00,483.85,10.21,1000.0,0.4783,
slice-embb-01,eMBB,2026-09-05 21:26:04.961545+00:00,419.29,11.13,1000.0,0.4768,
slice-embb-01,eMBB,2026-09-05 21:31:04.961545+00:00,509.81,9.51,1000.0,0.4753,
slice-embb-01,eMBB,2026-09-05 21:36:04.961545+00:00,468.3,9.56,1000.0,0.4737,
slice-embb-01,eMBB,2026-09-05 21:41:04.961545+00:00,437.09,10.49,1000.0,0.472,
slice-embb-01,eMBB,2026-09-05 21:46:04.961545+00:00,436.73,9.87,1000.0,0.4703,
slice-embb-01,eMBB,2026-09-05 21:51:04.961545+00:00,478.84,10.49,1000.0,0.4685,
slice-embb-01,eMBB,2026-09-05 21:56:04.961545+00:00,531.78,9.62,1000.0,0.4667,
slice-embb-01,eMBB,2026-09-05 22:01:04.961545+00:00,438.78,9.69,1000.0,0.4649,
slice-embb-01,eMBB,2026-09-05 22:06:04.961545+00:00,393.23,10.1,1000.0,0.463,
slice-embb-01,eMBB,2026-09-05 22:11:04.961545+00:00,472.43,9.84,1000.0,0.4611,
slice-embb-01,eMBB,2026-09-05 22:16:04.961545+00:00,410.91,9.45,1000.0,0.4591,
slice-embb-01,eMBB,2026-09-05 22:21:04.961545+00:00,426.4,9.92,1000.0,0.4571,
slice-embb-01,eMBB,2026-09-05 22:26:04.961545+00:00,485.71,9.52,1000.0,0.4551,
slice-embb-01,eMBB,2026-09-05 22:31:04.961545+00:00,476.09,9.21,1000.0,0.4531,
slice-embb-01,eMBB,2026-09-05 22:36:04.961545+00:00,486.76,10.0,1000.0,0.451,
slice-embb-01,eMBB,2026-09-05 22:41:04.961545+00:00,425.24,9.56,1000.0,0.449,
slice-embb-01,eMBB,2026-09-05 22:46:04.961545+00:00,476.02,9.81,1000.0,0.4469,
slice-embb-01,eMBB,2026-09-05 22:51:04.961545+00:00,424.18,9.65,1000.0,0.4448,
slice-embb-01,eMBB,2026-09-05 22:56:04.961545+00:00,408.81,10.55,1000.0,0.4427,
slice-embb-01,eMBB,2026-09-05 23:01:04.961545+00:00,340.86,9.47,1000.0,0.4405,
slice-embb-01,eMBB,2026-09-05 23:06:04.961545+00:00,439.97,9.45,1000.0,0.4384,
slice-embb-01,eMBB,2026-09-05 23:11:04.961545+00:00,444.13,9.55,1000.0,0.4363,
slice-embb-01,eMBB,2026-09-05 23:16:04.961545+00:00,467.41,9.15,1000.0,0.4342,
slice-embb-01,eMBB,2026-09-05 23:21:04.961545+00:00,424.3,8.96,1000.0,0.4321,
slice-embb-01,eMBB,2026-09-05 23:26:04.961545+00:00,384.55,8.99,1000.0,0.4301,
slice-embb-01,eMBB,2026-09-05 23:31:04.961545+00:00,454.29,8.93,1000.0,0.428,
slice-embb-01,eMBB,2026-09-05 23:36:04.961545+00:00,428.77,9.07,1000.0,0.4259,
slice-embb-01,eMBB,2026-09-05 23:41:04.961545+00:00,418.41,9.45,1000.0,0.4239,
slice-embb-01,eMBB,2026-09-05 23:46:04.961545+00:00,430.38,8.88,1000.0,0.4219,
slice-embb-01,eMBB,2026-09-05 23:51:04.961545+00:00,405.34,9.22,1000.0,0.42,
slice-embb-01,eMBB,2026-09-05 23:56:04.961545+00:00,475.72,8.69,1000.0,0.418,
slice-embb-01,eMBB,2026-09-06 00:01:04.961545+00:00,332.8,7.68,1000.0,0.3716,
slice-embb-01,eMBB,2026-09-06 00:06:04.961545+00:00,397.53,7.37,1000.0,0.3716,
slice-embb-01,eMBB,2026-09-06 00:11:04.961545+00:00,431.57,8.34,1000.0,0.3717,
slice-embb-01,eMBB,2026-09-06 00:16:04.961545+00:00,374.55,8.8,1000.0,0.3717,
slice-embb-01,eMBB,2026-09-06 00:21:04.961545+00:00,351.16,8.61,1000.0,0.3717,maintenance_dip
slice-embb-01,eMBB,2026-09-06 00:26:04.961545+00:00,322.87,9.42,1000.0,0.3718,maintenance_dip
slice-embb-01,eMBB,2026-09-06 00:31:04.961545+00:00,395.36,8.05,1000.0,0.3718,maintenance_dip
slice-embb-01,eMBB,2026-09-06 00:36:04.961545+00:00,388.34,8.33,1000.0,0.3718,maintenance_dip
slice-embb-01,eMBB,2026-09-06 00:41:04.961545+00:00,364.65,7.65,1000.0,0.3719,maintenance_dip
slice-embb-01,eMBB,2026-09-06 00:46:04.961545+00:00,377.78,7.47,1000.0,0.3719,maintenance_dip
slice-embb-01,eMBB,2026-09-06 00:51:04.961545+00:00,368.0,8.13,1000.0,0.372,
slice-embb-01,eMBB,2026-09-06 00:56:04.961545+00:00,336.89,7.7,1000.0,0.372,
slice-embb-01,eMBB,2026-09-06 01:01:04.961545+00:00,487.71,8.52,1000.0,0.3721,
slice-embb-01,eMBB,2026-09-06 01:06:04.961545+00:00,380.41,7.29,1000.0,0.3721,
slice-embb-01,eMBB,2026-09-06 01:11:04.961545+00:00,275.46,7.69,1000.0,0.3722,
slice-embb-01,eMBB,2026-09-06 01:16:04.961545+00:00,360.91,8.53,1000.0,0.3722,
slice-embb-01,eMBB,2026-09-06 01:21:04.961545+00:00,308.99,7.57,1000.0,0.3723,
slice-embb-01,eMBB,2026-09-06 01:26:04.961545+00:00,371.8,7.61,1000.0,0.3724,
slice-embb-01,eMBB,2026-09-06 01:31:04.961545+00:00,375.31,7.88,1000.0,0.3725,
